rowid,name,auroc,auroc_std,auprc,auprc_std,f1,f1_std,sensitivity,sensitivity_std,specificity,specificity_std,ppv,ppv_std,npv,npv_std,accuracy,accuracy_std,tn,tn_std,fn,fn_std,tp,tp_std,fp,fp_std
43,pfda_LogisticRegression_TierSelect-PCA_PHENO-TIER1_sc3_1,0.6641678691678692,0.051848442294780084,0.8564399082295889,0.0290492463623613,0.736310978053922,0.04911430333668466,0.7065584415584416,0.08770456401097235,0.4708787878787879,0.18069649079580746,0.7843841162988531,0.049201968489377815,0.3712169529816588,0.08304087775395405,0.6430075757575757,0.04700579605731845,4.360000000000001,1.6216047062766923,7.08,2.1736916229367473,17.119999999999997,2.173691622936748,4.840000000000001,1.6216047062766923
44,pfda_ensemble-soft-2_sc3_1,0.7576883116883117,0.04671566776324801,0.8823693104775122,0.027584794538131906,0.7203032804251983,0.08215169963797626,0.6443217893217893,0.1253810432061679,0.6893030303030303,0.17940789384705355,0.8593605420497916,0.05769853471820659,0.4390912865943825,0.06725069801044074,0.6647532467532468,0.06609838970911301,6.44,1.6091837392158355,8.4,3.055385522107569,15.8,3.055385522107569,2.7600000000000002,1.6091837392158355
45,pfda_SwitchModel-RandomForest_TierSelect_PHENO-TIER1_sc3_1,0.6153083213083212,0.05638100022637077,0.800868726361807,0.039606380441516216,0.4368896453159943,0.20576359256359894,0.3453463203463204,0.20904411184676724,0.727040404040404,0.19554010763620794,0.7223389840293866,0.17863904917066514,0.30750971708136154,0.058183818671536304,0.4518625541125541,0.11071871830778576,6.720000000000001,1.7947827680040802,15.88,4.924267909019516,8.32,4.924267909019516,2.48,1.7947827680040807
46,pfda_SwitchModel-LogisticRegression_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.7145574795574795,0.03147096154643848,0.8439597248355076,0.025009923274127065,0.7141112342518521,0.12503646294519657,0.6472607022607023,0.16031197895596713,0.6811616161616161,0.0781720672750428,0.8404184717572253,0.027725699946792786,0.4540651805994516,0.08512316341397666,0.6566504329004328,0.10275144035990798,6.279999999999999,0.6858239311864176,8.56,3.9546004019271903,15.64,3.9546004019271903,2.9200000000000004,0.6858239311864176
47,pfda_NeuralNetwork__sc3_1,0.5214208754208755,0.031191946531807846,0.8615584781377812,0.004868004701785121,0.06294117647058824,0.12588235294117647,0.058383838383838385,0.11676767676767677,0.9730000000000001,0.054000000000000006,0.06833333333333333,0.13666666666666666,0.293762987012987,0.03307792207792208,0.3127954545454545,0.07114285714285715,8.959999999999999,0.48,22.759999999999998,2.88,1.44,2.88,0.24,0.48
48,pfda_ensemble-stacked-3_sc3_1,0.7493771043771044,0.03899445451164749,0.8749260902727343,0.02828174725331516,0.7563732439288948,0.058620396545776964,0.6970057720057719,0.0943568393209917,0.6487171717171718,0.12902672072170485,0.8447002410923172,0.04366997662618206,0.45840739377581485,0.0708402951252234,0.6853138528138528,0.060521291324226734,6.0,1.1657439955598319,7.32,2.3955534966974557,16.88,2.3955534966974557,3.2,1.1657439955598319
49,pfda_XGBoost_TierSelect-PCA_PHENO_sc3_1,0.6565974025974025,0.04568754929773666,0.8459492196406497,0.02153093640436475,0.5974857128864692,0.09080729793086499,0.4787566137566137,0.12491553026535637,0.7594141414141415,0.12001389201820052,0.8476520422115389,0.05507560810962201,0.3646179848852483,0.05337117564719668,0.5536266233766234,0.06978457274839031,6.92,1.0937285303352888,12.639999999999999,3.0355680866766077,11.56,3.0355680866766077,2.2800000000000002,1.0937285303352888
50,pfda_RandomForest_TierSelect-PCA_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.7386204906204905,0.04945712293229733,0.8591233120005277,0.036940902600832354,0.7030584190608182,0.09580153046440738,0.6202573352573353,0.1343557387024565,0.697010101010101,0.09605086077638682,0.8450619151566789,0.029834073312467353,0.43215041566620516,0.08011028797686327,0.6452521645021646,0.07993057166832848,6.4399999999999995,0.8953552266892713,9.040000000000001,3.2223036407584837,15.16,3.2223036407584837,2.7600000000000002,0.8953552266892713
51,pfda_RandomForest_LassoSelect_sc3_1,0.7145067340067339,0.03355199068511296,0.8348401736571913,0.025819966439807364,0.770134814913152,0.08044546744981969,0.7442039442039443,0.13465568829823604,0.5752020202020203,0.1043610726494971,0.8221745944367338,0.024367878829186274,0.49536515317589486,0.11360710541817338,0.6951774891774891,0.07723255126479991,5.24,0.9431608503384643,6.200000000000001,3.3142686057166797,18.0,3.3142686057166797,3.9599999999999995,0.9431608503384643
52,pfda_XGBoost__sc3_1,0.6473718133718134,0.05028748264690327,0.8435439954414348,0.021387239238412004,0.5671015295669606,0.223252093985448,0.5146296296296295,0.24017701946630635,0.6405252525252525,0.23822200996825854,0.70646674142204,0.1740075794862226,0.3472275168129657,0.06521247856248442,0.5462824675324676,0.12843997478365216,5.88,2.138901329129994,11.88,6.007214142632817,12.319999999999999,6.007214142632817,3.3200000000000003,2.138901329129994
53,pfda_SwitchModel-LogisticRegression_TierSelect_PHENO-TIER1_sc3_1,0.6469754689754691,0.03880391810022156,0.842850172780641,0.028967918981726005,0.67726025140651,0.058508518626215214,0.6023617123617123,0.08428897017809658,0.5651818181818182,0.1197800975732495,0.7918251089502671,0.047644913919715606,0.3469244970715558,0.041898103087926235,0.5944307359307359,0.055504749069974955,5.24,1.085066776589737,9.6,2.0606053123753996,14.6,2.0606053123753996,3.9599999999999995,1.085066776589737
54,pfda_XGBoost_PCA_sc3_1,0.6411493506493506,0.09382816682336817,0.795984344154984,0.08120687373755062,0.6961511678419947,0.1310336852736733,0.6625012025012025,0.17261042318170416,0.5320202020202021,0.1559435019770178,0.7568682879730261,0.0849676362746296,0.4276929998816188,0.13343302021793918,0.6336298701298702,0.10120710800609663,4.96,1.4533984965178153,7.92,4.138493393862247,16.28,4.138493393862247,4.24,1.4533984965178153
55,pfda_RandomForest_RidgeSelect_sc3_1,0.741433621933622,0.037777546285820085,0.8479152108329364,0.028210174384180366,0.7867788015935067,0.05030946382843458,0.7490692640692641,0.10323420399306557,0.6241717171717172,0.14027556837396152,0.8481684690065283,0.038350808458386586,0.5065689001401076,0.07996234038955322,0.7194231601731602,0.04497320585229556,5.8,1.285150331226949,5.92,2.447119633233428,18.279999999999998,2.447119633233428,3.4,1.285150331226949
56,pfda_NeuralNetwork_TierSelect-PCA_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.7256517556517557,0.052396698924697484,0.8686092280112003,0.02809925909560833,0.7770717044869303,0.04728195606753472,0.739112554112554,0.08827429701889276,0.5850808080808081,0.17518183352623354,0.8317339890551674,0.058876427432461534,0.4631603250550619,0.08372097742574257,0.7001709956709956,0.05023289023136933,5.4399999999999995,1.5567240264210263,6.24,2.145976349952426,17.96,2.1459763499524254,3.7600000000000002,1.5567240264210263
57,pfda_RandomForest_TierSelect_PHENO_sc3_1,0.6962282347282347,0.03852759345042604,0.8747828826373183,0.01379397217752929,0.6797330537637443,0.057441595896683725,0.5993121693121694,0.09436167978553416,0.6560101010101009,0.09278695959923658,0.822425825391312,0.03328904399592379,0.4062868585625349,0.04956881036032348,0.6118874458874458,0.04896579121961492,6.0,0.9100964048494415,9.8,2.3007305362065686,14.4,2.3007305362065686,3.2,0.9100964048494413
