rowid,name,auroc,auroc_std,auprc,auprc_std,f1,f1_std,sensitivity,sensitivity_std,specificity,specificity_std,ppv,ppv_std,npv,npv_std,accuracy,accuracy_std,tn,tn_std,fn,fn_std,tp,tp_std,fp,fp_std
20,pfda_ensemble-soft-15_sc3_1,0.7714695940160962,0.0561075925474205,0.906002722842427,0.037598986256234604,0.7855874795665734,0.0624672114893151,0.704701292097173,0.09800347882108411,0.7610562770562771,0.08958938220581425,0.8998785005843828,0.03794806129435291,0.46981143039966566,0.11639106244009975,0.7176741104417266,0.06872733696340262,5.08,1.2374909303215327,5.999999999999999,2.0830319716182086,14.24,1.9252970936411713,1.6,0.6760773618440585
21,pfda_LogisticRegression_RidgeSelect_sc3_1,0.6855883078909396,0.07016570216971954,0.8537027948509154,0.051205947359885054,0.7626837344795215,0.07772729162634828,0.6887177958070405,0.11749332809025137,0.690948051948052,0.11856756225831869,0.8769398388662084,0.038092501644381285,0.44590832249965373,0.09715218201113808,0.6927498377795229,0.07142684408905715,4.680000000000001,1.427239276031489,6.24,2.2041200542501995,14.0,2.893038347701547,2.0,0.7432933714856267
22,pfda_ensemble-soft-5_sc3_1,0.7783282570014345,0.06948508321795763,0.9042803862786576,0.04665130605178505,0.8083676569167395,0.06600277774260101,0.7416535211546653,0.11029571647206378,0.7638787878787878,0.12464876323879828,0.9057316457864983,0.047199413567264425,0.5195970695970695,0.13661873032189661,0.7445150330817498,0.07697448241797436,5.040000000000001,1.217024085652574,5.24,2.3509024737422703,15.0,2.193045123394007,1.6400000000000001,0.9589376283043425
23,pfda_NeuralNetwork_TierSelect-PCA_PHENO-TIER1_sc3_1,0.6586246768106035,0.073036159611186,0.8508339656633535,0.04706395726117496,0.7234447993551101,0.09931389281120036,0.6441131154632298,0.14191539883066165,0.6739567099567101,0.11832899405423865,0.857372277601999,0.048544961050934976,0.407856901268666,0.11394928222028596,0.6485515213089424,0.09708927320259944,4.4399999999999995,1.1783577753644798,7.159999999999999,2.7913561355809278,13.079999999999998,3.109100609221733,2.24,1.0251749162243835
24,pfda_XGBoost_TierSelect_PHENO_sc3_1,0.7296923800065758,0.047721772768606494,0.9028695524126251,0.028337992655224863,0.6327225496322214,0.09858842959583455,0.5013391779844869,0.12211084592577795,0.8522597402597404,0.13591954323819988,0.9298257853257853,0.06193165077237735,0.3640360205669803,0.08707652425908521,0.5859533390813751,0.08242912671876085,5.680000000000001,1.5770681533121977,10.120000000000001,2.6851155111582634,10.120000000000001,2.477054180507745,1.0,0.910081216192563
25,pfda_LogisticRegression_TierSelect_PHENO-TIER1_sc3_1,0.6797912036113246,0.08635865918622068,0.8728608346409716,0.03796180491903583,0.7104079070137699,0.09994215882093752,0.6194073523730275,0.13007693373503632,0.7172337662337662,0.11400777212856483,0.8723906913519917,0.04075565633985607,0.4011405871390393,0.0931428145189051,0.6437012402223796,0.09028563217005268,4.8,1.2465738666352593,7.68,2.6065935799385955,12.56,2.9896537188160335,1.8800000000000001,0.7640789629651158
26,pfda_NeuralNetwork_TierSelect-PCA_PHENO_sc3_1,0.7279233024566876,0.048803881839233586,0.8981301988535796,0.028076050671192603,0.6998707260262088,0.07552505522632183,0.5827794519236167,0.10184704345011344,0.7890129870129872,0.12738217370115418,0.9052014956148084,0.04251780062384087,0.3864616556474142,0.09529252826213129,0.6368034439434739,0.06945208899828738,5.36,1.6801145669261763,8.4,1.9329295170572611,11.84,2.4006863409839627,1.32,0.7053546570941591
27,pfda_NeuralNetwork_TierSelect_PHENO_sc3_1,0.6932743742944789,0.05605248688866783,0.8883093493932949,0.03316224283405068,0.6513513406579557,0.08063865740641774,0.5253376920562276,0.10220529365285724,0.7955324675324675,0.10814621723027504,0.8931067821067821,0.05155281415275552,0.35960931363098547,0.0777209398356826,0.591694232493033,0.07059979872005581,5.319999999999999,1.3409341260757683,9.6,1.9715822983499662,10.64,2.2962355457985617,1.3599999999999999,0.7771168966736612
28,pfda_LogisticRegression_LassoSelect_sc3_1,0.6665140652544215,0.06687769980002635,0.8358747670587212,0.04853221815214723,0.7392374450063353,0.06493695981911789,0.6498856099405299,0.09728414559767698,0.7195497835497836,0.11239485914966452,0.8790764459139071,0.04128917119677071,0.41756113167877873,0.10324405387659319,0.6683410597509548,0.06886813961013674,4.84,1.4560958618673587,7.08,1.9405953550671544,13.16,2.1936842235052723,1.8399999999999999,0.7764012036553088
29,pfda_SwitchModel-RandomForest__sc3_1,0.6370907776570165,0.06131632535679079,0.8347756544925315,0.05577677160897339,0.46558079966884325,0.19801339011122857,0.3657316347522297,0.19688514894452994,0.7566233766233765,0.17932950500085637,0.8382776466216365,0.12280960690805101,0.2943482689070251,0.08469204380802703,0.4606105953128442,0.13141759370914943,5.04,1.4708790162417649,12.799999999999999,4.062576934961004,7.4399999999999995,4.181674255343421,1.64,1.141973179995211
30,pfda_ensemble-stacked-5_sc3_1,0.807789628999093,0.060700634969560685,0.9176862618729403,0.03983714048770946,0.824253448946972,0.05483647642960092,0.7502340105864134,0.08881261409037475,0.8061082251082251,0.11325186470667845,0.928555350050706,0.039339133248048726,0.5332691197691197,0.08843732810216495,0.7682987893110831,0.05590783200948579,5.4399999999999995,1.597075888354608,5.000000000000001,1.6769318642256763,15.24,2.3723866664490574,1.24,0.7532713600758967
31,pfda_LogisticRegression_TierSelect-PCA_PHENO_sc3_1,0.7377979221298117,0.06736108945984372,0.9048530735528711,0.033790447608821474,0.7154901628132755,0.05936307371235119,0.5991520302733118,0.07844070384875956,0.7937099567099567,0.13471686469366845,0.911236915131652,0.04528384551500209,0.392533943181002,0.09364164490203372,0.6477811619220916,0.0669138984903899,5.36,1.689052298296458,8.120000000000001,1.6058912229924396,12.120000000000001,1.922746068713721,1.3199999999999998,0.8230783838251445
32,pfda_ensemble-soft-4_sc3_1,0.790948213749129,0.07761751147018114,0.9088939517062957,0.050130382607773284,0.8161043279797532,0.06855294537222209,0.7470450038138825,0.11235670293460673,0.7847878787878788,0.11036761489602838,0.914164321059058,0.0416952960096287,0.5334159174159174,0.13308852517858552,0.7573920243785311,0.07427865250149747,5.24,1.3177754868245983,5.08,2.1723823450378212,15.16,2.6002119284090126,1.44,0.7312176655051392
33,pfda_ensemble-stacked-20_sc3_1,0.8648758629587332,0.04688644572305939,0.9452752134556212,0.02566143483106027,0.8748212379955511,0.038208661815620416,0.8292938472663872,0.07090575718551194,0.8040129870129868,0.096630266912718,0.9313636691900253,0.02975208246040765,0.6198571428571429,0.12381906604805673,0.824143655644705,0.047725187850322474,5.4,1.447815874291255,3.4400000000000004,1.3795680945338868,16.8,1.9037633109974057,1.28,0.6091396146911632
34,pfda_LogisticRegression__sc3_1,0.6845171269742207,0.07110555407581717,0.853543699570622,0.04950277887895014,0.7601639535094268,0.08816843282036026,0.6849255880148328,0.1306377839013872,0.6953290043290045,0.10797180829896882,0.8765972131396819,0.03241209399162999,0.44865625757111827,0.1077199557397247,0.6911205974546304,0.08401859557868188,4.720000000000001,1.4659266874691075,6.319999999999999,2.521827171806148,13.919999999999998,3.1431042683426442,1.9600000000000002,0.6812729611969538
35,pfda_XGBoost_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.682472973736336,0.09610214652556265,0.8448095121402452,0.07182419764711434,0.7308087949237472,0.14995673035207152,0.67839237091411,0.1896091438854052,0.6373030303030303,0.1474240346164078,0.8401167226306546,0.0799228577372919,0.44836346316222475,0.15441943644937833,0.670014907808611,0.14903553568170558,4.24,1.2923659143656159,6.4,3.7839012795476776,13.84,4.084696443531561,2.4400000000000004,1.1661943264500734
36,pfda_ensemble-soft-3_sc3_1,0.7731187434754776,0.08392839838233183,0.8940392490375988,0.06152141214348576,0.8228841027181414,0.06085776843751163,0.7660797316083358,0.10085081107148128,0.7492900432900435,0.1217650746061115,0.905130445301397,0.04465715488062321,0.5369663539075303,0.12332012593592856,0.7604996737284594,0.06985434272907252,4.959999999999999,1.2673840171308344,4.720000000000001,2.0396140276696046,15.520000000000001,2.244161816470888,1.72,0.9983289374344094
37,pfda_RandomForest_TierSelect-PCA_PHENO_sc3_1,0.6870408218692787,0.056888518158362024,0.8850149671634521,0.033227051918855555,0.6465128190974492,0.05628346555090763,0.513163488431223,0.06979051888781011,0.8163549783549783,0.10109030555945857,0.8970486474310002,0.05551797408278769,0.35531149328827344,0.07399318758338833,0.586621121185439,0.0542391086707417,5.4399999999999995,1.2554563748468808,9.84,1.5082362735165136,10.4,1.572975257642478,1.2399999999999998,0.7766447715951578
38,pfda_ensemble-stacked-2_sc3_1,0.7493952433549526,0.09811389181360464,0.8727871408306734,0.07225511891527273,0.7970903974397214,0.06841154611454162,0.7220350943234239,0.0978035423363513,0.7625151515151515,0.11669199802681787,0.9036121623549273,0.04549565939005025,0.5009165834165834,0.09327550025992346,0.7359963590854146,0.07168564131393221,5.120000000000001,1.3992229276973327,5.56,1.8348159271615114,14.680000000000001,2.5856192610746245,1.56,0.7745272384448982
39,pfda_SwitchModel-LogisticRegression_RidgeSelect_sc3_1,0.6855883078909396,0.07016570216971954,0.8537027948509154,0.051205947359885054,0.7626837344795215,0.07772729162634828,0.6887177958070405,0.11749332809025137,0.690948051948052,0.11856756225831869,0.8769398388662084,0.038092501644381285,0.44590832249965373,0.09715218201113808,0.6927498377795229,0.07142684408905715,4.680000000000001,1.427239276031489,6.24,2.2041200542501995,14.0,2.893038347701547,2.0,0.7432933714856267
40,pfda_ensemble-stacked-10_sc3_1,0.8293068243731859,0.05354788914832524,0.9296935938769696,0.03118850999887125,0.8608421489856692,0.04583709279532912,0.8152844495956625,0.08477601014234395,0.7757099567099568,0.09518486127582336,0.9197855270692126,0.02975128508247284,0.6013578643578643,0.13366849498951366,0.8058402598456571,0.056035472518325566,5.2,1.357615067939801,3.7199999999999998,1.668747014291793,16.52,2.1476237930160513,1.48,0.6588635506874239
41,pfda_LogisticRegression_TierSelect_PHENO_sc3_1,0.7246078393565318,0.06408610822143164,0.900569868538682,0.032697746731795485,0.6861984307071769,0.07122732258312649,0.5687495748594147,0.09554165907625621,0.7991212121212121,0.1250916697727807,0.905675717471383,0.047611998357541416,0.38158855661022845,0.0870240281034979,0.6253252501954152,0.06567396781067265,5.360000000000001,1.4503486745706973,8.76,2.0281121158049973,11.48,2.0908722844704957,1.3199999999999998,0.7652929983040084
42,pfda_SwitchModel-RandomForest_TierSelect_PHENO_sc3_1,0.6940114614010087,0.055678560289339686,0.8838625611475986,0.03462921793832978,0.6412637609043355,0.0697600889234551,0.5058108446346432,0.08603639808425016,0.8363246753246754,0.10943462869874232,0.9042015762015762,0.056841045614562005,0.35984642000586275,0.06722949519683132,0.5862277286265292,0.05728153757717187,5.5600000000000005,1.3055845117921427,10.0,1.6935614730077895,10.24,1.8527576587504306,1.1199999999999999,0.7833963512935782
43,pfda_LogisticRegression_TierSelect-PCA_PHENO-TIER1_sc3_1,0.6962010168466527,0.10351780705519154,0.8796411817150886,0.049891276812779765,0.7495862820864193,0.0987397405724044,0.6715113673511843,0.1318021711163268,0.7074848484848484,0.15594311254700996,0.87836696671062,0.06429428536103496,0.4305036717668297,0.12374428520124507,0.6798232207461592,0.10269404972605385,4.720000000000001,1.5281694403911679,6.6,2.5521456386787387,13.64,2.879481140787985,1.9600000000000002,1.044958065835527
44,pfda_ensemble-soft-2_sc3_1,0.751266608786223,0.09566347212701747,0.871089249557049,0.07361719088925935,0.7899332524901082,0.06971033498567998,0.7134632761085851,0.10079987479847316,0.7594848484848485,0.11034480885425295,0.8997787197322801,0.04189065749961364,0.49857836607836603,0.11215591103852511,0.7286317681208236,0.07631810252725872,5.12,1.4244027060519655,5.76,1.9991627423817313,14.479999999999999,2.552553141344611,1.56,0.683880740510077
45,pfda_SwitchModel-RandomForest_TierSelect_PHENO-TIER1_sc3_1,0.6515920735397689,0.07182625648845933,0.8581920955728165,0.04167054042299388,0.48171256768607496,0.19626655463192877,0.370653280104081,0.18933692474555258,0.8089047619047619,0.1626506000823422,0.8210971316265434,0.18580125797143343,0.3027959599470839,0.05929971391159063,0.4846394243659611,0.10284685891523423,5.48,1.9528672638552085,12.639999999999999,3.620478293461006,7.6,3.898991976030959,1.1999999999999997,1.076654789112618
